UNII	IIG-ID	Route	Strength	IIG-URL
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAOCULAR:SOLUTION:	INTRAOCULAR		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAPLEURAL:INJECTION:ADJ PH	INTRAPLEURAL	ADJ PH INTRAPLEURAL INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRASYNOVIAL:INJECTION:ADJ PH	INTRASYNOVIAL	ADJ PH INTRASYNOVIAL INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRATHECAL:INJECTION:ADJ PH	INTRATHECAL	ADJ PH INTRATHECAL INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:INJECTION:mg	INTRAVENOUS	2068mg INTRAVENOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:INJECTION, POWDER, FOR SOLUTION:	INTRAVENOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION:	INTRAVENOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:INJECTION, SOLUTION:	INTRAVENOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:LIQUID:%w/v	INTRAVENOUS	0.2%w/v INTRAVENOUS LIQUID	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:POWDER, FOR SOLUTION:%w/v	INTRAVENOUS	0.09%w/v INTRAVENOUS POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:SOLUTION:	INTRAVENOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:INTRAVENOUS:SOLUTION, CONCENTRATE:NA	INTRAVENOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:IONTOPHORESIS:SOLUTION:%w/v	IONTOPHORESIS	0.02%w/v IONTOPHORESIS SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:IONTOPHORESIS:SYSTEM:mg	IONTOPHORESIS	0.2mg IONTOPHORESIS SYSTEM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:IRRIGATION:INJECTION, SOLUTION, CONCENTRATE:%w/v	IRRIGATION	0.03%w/v IRRIGATION INJECTION, SOLUTION, CONCENTRATE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:NASAL:SOLUTION:mg/1ml	NASAL	2.8mg/1ml NASAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:NASAL:SPRAY:	NASAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:NASAL:SPRAY, METERED:	NASAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:OPHTHALMIC:SOLUTION:%w/v	OPHTHALMIC	0.03%w/v OPHTHALMIC SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:OPHTHALMIC:SOLUTION/ DROPS:%w/v	OPHTHALMIC	0.05%w/v OPHTHALMIC SOLUTION/ DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:OPHTHALMIC:SUSPENSION:ADJ PH	OPHTHALMIC	ADJ PH OPHTHALMIC SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:CAPSULE, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:CONCENTRATE:mg/1ml	ORAL	5.3mg/1ml ORAL CONCENTRATE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:DROPS:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:ELIXIR:mg/5ml	ORAL	100mg/5ml ORAL ELIXIR	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:GRANULE, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:LIQUID:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:LOZENGE:mg	ORAL	9.8mg ORAL LOZENGE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:POWDER:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:POWDER, FOR SOLUTION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:POWDER, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:SOLUTION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:SUSPENSION, EXTENDED RELEASE:mg	ORAL	140.8mg ORAL SUSPENSION, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:SUSPENSION/ DROPS:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:SYRUP:mg/5ml	ORAL	722mg/5ml ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET:mg	ORAL	914mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, CHEWABLE:mg	ORAL	7mg ORAL TABLET, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, COATED:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, DELAYED RELEASE:mg	ORAL	1mg ORAL TABLET, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, EFFERVESCENT:mg	ORAL	460mg ORAL TABLET, EFFERVESCENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, FILM COATED:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, FILM COATED, EXTENDED RELEASE:mg	ORAL	40mg ORAL TABLET, FILM COATED, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, ORALLY DISINTEGRATING:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:ORAL:TROCHE:mg	ORAL	12mg ORAL TROCHE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:PARENTERAL:INJECTION:	PARENTERAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:PERIDURAL:INJECTION:NA	PERIDURAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:PERINEURAL:INJECTION:%w/v	PERINEURAL	0.02%w/v PERINEURAL INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:RECTAL:AEROSOL, FOAM:	RECTAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:RESPIRATORY (INHALATION):INHALANT:NA	RESPIRATORY (INHALATION)		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:RESPIRATORY (INHALATION):LIQUID:%w/w	RESPIRATORY (INHALATION)	0.13%w/w RESPIRATORY (INHALATION) LIQUID	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:RESPIRATORY (INHALATION):SOLUTION:	RESPIRATORY (INHALATION)		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:RESPIRATORY (INHALATION):SUSPENSION:%w/v	RESPIRATORY (INHALATION)	0.03%w/v RESPIRATORY (INHALATION) SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:SOFT TISSUE:INJECTION:ADJ PH	SOFT TISSUE	ADJ PH SOFT TISSUE INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:SUBCUTANEOUS:INJECTION:%w/v	SUBCUTANEOUS	1.26%w/v SUBCUTANEOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:SUBCUTANEOUS:INJECTION, SOLUTION:	SUBCUTANEOUS		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:SUBLINGUAL:FILM:	SUBLINGUAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:SUBLINGUAL:TABLET:	SUBLINGUAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:AEROSOL:%w/w	TOPICAL	0.11%w/w TOPICAL AEROSOL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:AEROSOL, FOAM:%w/w	TOPICAL	0.11%w/w TOPICAL AEROSOL, FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:CREAM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:CREAM, AUGMENTED:%w/w	TOPICAL	0.05%w/w TOPICAL CREAM, AUGMENTED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:EMULSION:%w/w	TOPICAL	0.11%w/w TOPICAL EMULSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:GEL:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:LOTION:%w/w	TOPICAL	0.85%w/w TOPICAL LOTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:OINTMENT:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:POWDER, FOR SOLUTION:NA	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SHAMPOO:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SHAMPOO, SUSPENSION:%w/v	TOPICAL	0.25%w/v TOPICAL SHAMPOO, SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SOAP:%w/w	TOPICAL	0.5%w/w TOPICAL SOAP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SOLUTION:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SOLUTION/ DROPS:%w/v	TOPICAL	0.01%w/v TOPICAL SOLUTION/ DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SWAB:%w/w	TOPICAL	0.05%w/w TOPICAL SWAB	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TOPICAL:SYSTEM:mg	TOPICAL	0.2mg TOPICAL SYSTEM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:TRANSDERMAL:FILM, EXTENDED RELEASE:mg	TRANSDERMAL	1.38mg TRANSDERMAL FILM, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:VAGINAL:CREAM:%w/w	VAGINAL	0.49%w/w VAGINAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
2968PHW8QP	CITRIC ACID MONOHYDRATE:VAGINAL:DOUCHE:%w/w	VAGINAL	0.07%w/w VAGINAL DOUCHE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
AJ56JP5TFP	CITRUS SINENSIS FLOWER OIL:ORAL:TABLET:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
578389D6D0	CLOVE OIL:DENTAL:PASTE, DENTIFRICE:%w/w	DENTAL	2.4%w/w DENTAL PASTE, DENTIFRICE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
578389D6D0	CLOVE OIL:ORAL:ELIXIR:mg/5ml	ORAL	0.42mg/5ml ORAL ELIXIR	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
578389D6D0	CLOVE OIL:ORAL:SUSPENSION:mg/5ml	ORAL	0.1mg/5ml ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
92005F972D	COCO DIETHANOLAMIDE:TOPICAL:CREAM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
92005F972D	COCO DIETHANOLAMIDE:TOPICAL:SHAMPOO:%w/w	TOPICAL	3.5%w/w TOPICAL SHAMPOO	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
92005F972D	COCO DIETHANOLAMIDE:TOPICAL:SOLUTION:%w/v	TOPICAL	2.5%w/v TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
92005F972D	COCO DIETHANOLAMIDE:TOPICAL:SPONGE:%w/w	TOPICAL	2%w/w TOPICAL SPONGE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
92005F972D	COCO DIETHANOLAMIDE:TOPICAL:SUSPENSION:%w/w	TOPICAL	4%w/w TOPICAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
C80684146D	COCO MONOETHANOLAMIDE:TOPICAL:SHAMPOO:%w/w	TOPICAL	4%w/w TOPICAL SHAMPOO	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9108TZ9KG	COCOA:ORAL:SUSPENSION:mg/5ml	ORAL	246.66mg/5ml ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
512OYT1CRR	COCOA BUTTER:RECTAL:SUPPOSITORY:mg	RECTAL	2280mg RECTAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
03DH2IZ3FY	COCO-BETAINE:TOPICAL:SHAMPOO:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
40U37V505D	COCONUT ACID:TOPICAL:SHAMPOO:%w/w	TOPICAL	3%w/w TOPICAL SHAMPOO	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
40U37V505D	COCONUT ACID:TOPICAL:SOAP:%w/w	TOPICAL	7%w/w TOPICAL SOAP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
40U37V505D	COCONUT ACID:TOPICAL:SOLUTION:%w/w	TOPICAL	0.7%w/w TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:ORAL:CAPSULE:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:ORAL:CAPSULE, LIQUID FILLED:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:ORAL:TABLET:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:TOPICAL:AEROSOL, FOAM:%w/w	TOPICAL	23.6%w/w TOPICAL AEROSOL, FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:TOPICAL:OINTMENT:%w/w	TOPICAL	14.75%w/w TOPICAL OINTMENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:TOPICAL:SOAP:%w/w	TOPICAL	4.6%w/w TOPICAL SOAP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
Q9L0O73W7L	COCONUT OIL:TOPICAL:SOLUTION:%w/w	TOPICAL	15.5%w/w TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
8D9H4QU99H	COCOYL CAPRYLOCAPRATE:TOPICAL:GEL:%w/w	TOPICAL	2.5%w/w TOPICAL GEL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
JFH385Y744	COFFEE BEAN:ORAL:LIQUID:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
PQM9SA369U	COLA NUT:ORAL:CONCENTRATE:mg/1ml	ORAL	247.2mg/1ml ORAL CONCENTRATE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
PQM9SA369U	COLA NUT:ORAL:SOLUTION:ml/15ml	ORAL	0.3ml/15ml ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
PQM9SA369U	COLA NUT:RECTAL:SOLUTION:%v/v	RECTAL	2%v/v RECTAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:CAPSULE, COATED PELLETS:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:CAPSULE, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:CAPSULE, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:PELLET:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:POWDER, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, CHEWABLE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, FILM COATED:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, FILM COATED, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:ORAL:TABLET, ORALLY DISINTEGRATING:mg	ORAL	4.38mg ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:SUBLINGUAL:TABLET:	SUBLINGUAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
D9C330MD8B	COPOVIDONE K25-31:TRANSDERMAL:FILM, EXTENDED RELEASE:NA	TRANSDERMAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
7626GC95E5	CORIANDER OIL:ORAL:DROPS:mg/1ml	ORAL	0.15mg/1ml ORAL DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
