UNII	IIG-ID	Route	Strength	IIG-URL
HM4YQM8WRC	CHLOROBUTANOL:TOPICAL:SOLUTION:MG/1ML	TOPICAL	11MG/1ML TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
HM4YQM8WRC	CHLOROBUTANOL:TOPICAL:SOLUTION:NA	TOPICAL	TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
HM4YQM8WRC	CHLOROBUTANOL:INJECTION:INJECTABLE:mg/1mL	INJECTION	5mg/1mL INJECTION INJECTABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
HM4YQM8WRC	CHLOROBUTANOL:IV(INFUSION):INJECTABLE:mg/1mL	IV(INFUSION)	5mg/1mL IV(INFUSION) INJECTABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
F9S9FFU82N	LACTIC ACID, L-:INTRAVENOUS:INJECTABLE:%	INTRAVENOUS	0.4% INTRAVENOUS INJECTABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=L
F9S9FFU82N	LACTIC ACID, L-:INTRAVENOUS:INJECTION:%	INTRAVENOUS	0.3% INTRAVENOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=L
F9S9FFU82N	LACTIC ACID, L-:ORAL:CAPSULE:MG	ORAL	44MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=L
F9S9FFU82N	LACTIC ACID, L-:SUBCUTANEOUS:INJECTION:%	SUBCUTANEOUS	0.3% SUBCUTANEOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=L
UW86K581WY	CAPSICUM OLEORESIN:ORAL:SYRUP:MG/5ML	ORAL	0.053MG/5ML ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
1NKX3648J9	DICHLOROBENZYL ALCOHOL:TOPICAL:CREAM, EMULSION, SUSTAINED RELEASE:%W/W	TOPICAL	0.1%W/W TOPICAL CREAM, EMULSION, SUSTAINED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
1NKX3648J9	DICHLOROBENZYL ALCOHOL:TOPICAL:EMULSION, CREAM:NA	TOPICAL	TOPICAL EMULSION, CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:CAPSULE:MG	ORAL	74.68MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:CAPSULE, SUSTAINED ACTION:MG	ORAL	1.54MG ORAL CAPSULE, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:SYRUP:NA	ORAL	ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:TABLET, COATED:MG	ORAL	170MG ORAL TABLET, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:TABLET, DELAYED ACTION, ENTERIC COATED:MG	ORAL	75MG ORAL TABLET, DELAYED ACTION, ENTERIC COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:TABLET, EXTENDED RELEASE:MG	ORAL	8.4MG ORAL TABLET, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:TABLET, FILM COATED:MG	ORAL	443MG ORAL TABLET, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WAT0DDB505	CALCIUM SULFATE, UNSPECIFIED FORM:ORAL:TABLET, REPEAT ACTION:MG	ORAL	235MG ORAL TABLET, REPEAT ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=C
WIL1404U79	GELATIN TYPE B BOVINE (230 BLOOM):ORAL:CAPSULE:MG	ORAL	146.5MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
WIL1404U79	GELATIN TYPE B BOVINE (230 BLOOM):ORAL:CAPSULE:mg	ORAL	222.6mg ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
W4888I119H	TARTARIC ACID:INTRAMUSCULAR:INJECTION:%	INTRAMUSCULAR	0.35% INTRAMUSCULAR INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAMUSCULAR:POWDER, FOR INJECTION SOLUTION, LYOPHILIZED:%	INTRAMUSCULAR	0.35% INTRAMUSCULAR POWDER, FOR INJECTION SOLUTION, LYOPHILIZED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAMUSCULAR:SOLUTION, INJECTION:%W/V	INTRAMUSCULAR	0.23%W/V INTRAMUSCULAR SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:INJECTABLE:%	INTRAVENOUS	0.5% INTRAVENOUS INJECTABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:INJECTION:%	INTRAVENOUS	2% INTRAVENOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION:%	INTRAVENOUS	2% INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:POWDER, FOR INJECTION SOLUTION, LYOPHILIZED:%	INTRAVENOUS	2% INTRAVENOUS POWDER, FOR INJECTION SOLUTION, LYOPHILIZED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:SOLUTION, CONCENTRATE:%	INTRAVENOUS	0.5% INTRAVENOUS SOLUTION, CONCENTRATE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:SOLUTION, INJECTION:MG/4ML	INTRAVENOUS	20MG/4ML INTRAVENOUS SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:INTRAVENOUS:SOLUTION, INJECTION:%	INTRAVENOUS	0.23% INTRAVENOUS SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:IV(INFUSION):INJECTION:%	IV(INFUSION)	2% IV(INFUSION) INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:IV(INFUSION):POWDER, FOR INJECTION SOLUTION, LYOPHILIZED:%	IV(INFUSION)	2% IV(INFUSION) POWDER, FOR INJECTION SOLUTION, LYOPHILIZED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:CAPSULE:MG	ORAL	200MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:CAPSULE, EXTENDED RELEASE:MG	ORAL	260MG ORAL CAPSULE, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:CAPSULE, SUSTAINED ACTION:MG	ORAL	215.1MG ORAL CAPSULE, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:POWDER, FOR SOLUTION:MG/1ML	ORAL	15MG/1ML ORAL POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:SOLUTION:%W/W	ORAL	0.75%W/W ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:SUSPENSION:MG/5ML	ORAL	10MG/5ML ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET:MG	ORAL	40MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, COATED:MG	ORAL	10MG ORAL TABLET, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, EXTENDED RELEASE:MG	ORAL	75MG ORAL TABLET, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, FILM COATED:MG	ORAL	30MG ORAL TABLET, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, FOR SUSPENSION:MG	ORAL	7MG ORAL TABLET, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, ORALLY DISINTEGRATING:MG	ORAL	45MG ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:ORAL:TABLET, SUSTAINED ACTION:MG	ORAL	29.2MG ORAL TABLET, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:RECTAL:SUPPOSITORY:MG	RECTAL	21.5MG RECTAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:SUBCUTANEOUS:SOLUTION, INJECTION:%	SUBCUTANEOUS	0.23% SUBCUTANEOUS SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:SUBLINGUAL:TABLET:MG	SUBLINGUAL	1.5MG SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:TOPICAL:FILM, CONTROLLED RELEASE:ADJPH	TOPICAL	ADJPH TOPICAL FILM, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:TOPICAL:PATCH:MG	TOPICAL	67MG TOPICAL PATCH	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
W4888I119H	TARTARIC ACID:TOPICAL:PATCH, CONTROLLED RELEASE:NA	TOPICAL	TOPICAL PATCH, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
8EPU9MJ01K	HYDROGENATED PALM/PALM KERNEL OIL PEG-6 ESTERS:TOPICAL:EMULSION, CREAM:%W/W	TOPICAL	5%W/W TOPICAL EMULSION, CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=H
7SEV7J4R1U	TALC:ORAL:TABLET: MG	ORAL	3.32 MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:LIQUID,EXTENDED RELEASE:MG/ML	ORAL	3.83MG/ML ORAL LIQUID,EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, FILM COATED: MG	ORAL	1.78 MG ORAL TABLET, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, DELAYED RELEASE:MG	ORAL	22.302MG ORAL TABLET, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, DELAYED ACTION, COATED:mg	ORAL	16.94mg ORAL CAPSULE, DELAYED ACTION, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:BUCCAL:GUM, CHEWING:NA	BUCCAL	BUCCAL GUM, CHEWING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:BUCCAL:TABLET:MG	BUCCAL	1.5MG BUCCAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:BUCCAL/SUBLINGUAL:TABLET:MG	BUCCAL/SUBLINGUAL	15MG BUCCAL/SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE:MG	ORAL	284.38MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE (IMMED./COMP. RELEASE):MG	ORAL	0.44MG ORAL CAPSULE (IMMED./COMP. RELEASE)	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, COATED:MG	ORAL	28.45MG ORAL CAPSULE, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, COATED PELLETS:MG	ORAL	0.66MG ORAL CAPSULE, COATED PELLETS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, COATED, HARD GELATIN:MG	ORAL	10MG ORAL CAPSULE, COATED, HARD GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, COATED, SOFT GELATIN:NA	ORAL	ORAL CAPSULE, COATED, SOFT GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, DELAYED ACTION:MG	ORAL	130.13MG ORAL CAPSULE, DELAYED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, DELAYED ACTION, COATED, HARD GELATIN:MG	ORAL	14.93MG ORAL CAPSULE, DELAYED ACTION, COATED, HARD GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, DELAYED RELEASE:MG	ORAL	46.63MG ORAL CAPSULE, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, ENTERIC COATED PELLETS:MG	ORAL	28.9MG ORAL CAPSULE, ENTERIC COATED PELLETS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, EXTENDED RELEASE:MG	ORAL	157.6MG ORAL CAPSULE, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, FILM COATED, EXTENDED RELEASE:MG	ORAL	6.824MG ORAL CAPSULE, FILM COATED, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, HARD GELATIN:MG	ORAL	139.17MG ORAL CAPSULE, HARD GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, SOFT GELATIN:MG	ORAL	0.1MG ORAL CAPSULE, SOFT GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, SUSTAINED ACTION:MG	ORAL	122.06MG ORAL CAPSULE, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:CAPSULE, SUSTAINED ACTION, HARD GELATIN:MG	ORAL	16.7MG ORAL CAPSULE, SUSTAINED ACTION, HARD GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:DISPERSIBLE TABLET:MG	ORAL	2MG ORAL DISPERSIBLE TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:DROPS:NA	ORAL	ORAL DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:GRANULE:MG/1PKT	ORAL	321.77MG/1PKT ORAL GRANULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:GRANULE, ENTERIC COATED:MG	ORAL	215.2MG ORAL GRANULE, ENTERIC COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:GRANULE, FOR ORAL SUSPENSION:MG	ORAL	34MG ORAL GRANULE, FOR ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:PELLET:MG	ORAL	34MG ORAL PELLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:POWDER, FOR ORAL SUSPENSION:MG/5ML	ORAL	10MG/5ML ORAL POWDER, FOR ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:POWDER, FOR SUSPENSION:MG/5ML	ORAL	30MG/5ML ORAL POWDER, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SOLUTION:NA	ORAL	ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SOLUTION, ELIXIR:MG/5ML	ORAL	4.5MG/5ML ORAL SOLUTION, ELIXIR	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SUSPENSION:MG/5ML	ORAL	12.75MG/5ML ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SUSPENSION:%W/V	ORAL	0.26%W/V ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SUSPENSION, SUSTAINED ACTION:MG/206.84 MG	ORAL	4.14MG/206.84 MG ORAL SUSPENSION, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:SYRUP:NA	ORAL	ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET:MG	ORAL	91.2MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET (IMMED./COMP. RELEASE), COATED:MG	ORAL	3MG ORAL TABLET (IMMED./COMP. RELEASE), COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET (IMMED./COMP. RELEASE), FILM COATED:MG	ORAL	22.8MG ORAL TABLET (IMMED./COMP. RELEASE), FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET (IMMED./COMP. RELEASE), UNCOATED, BUCCAL:MG	ORAL	1.6MG ORAL TABLET (IMMED./COMP. RELEASE), UNCOATED, BUCCAL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET (IMMED./COMP. RELEASE), UNCOATED, CHEWABLE:MG	ORAL	18MG ORAL TABLET (IMMED./COMP. RELEASE), UNCOATED, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, CHEWABLE:MG	ORAL	30MG ORAL TABLET, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, COATED:MG	ORAL	320.75MG ORAL TABLET, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, CONTROLLED RELEASE:MG	ORAL	31.61MG ORAL TABLET, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, DELAYED ACTION:MG	ORAL	28.8MG ORAL TABLET, DELAYED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, DELAYED ACTION, COATED:MG	ORAL	27.8MG ORAL TABLET, DELAYED ACTION, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, DELAYED ACTION, ENTERIC COATED:MG	ORAL	110MG ORAL TABLET, DELAYED ACTION, ENTERIC COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, DISPERSIBLE:MG	ORAL	2MG ORAL TABLET, DISPERSIBLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, ENTERIC COATED PARTICLES:MG	ORAL	6.5MG ORAL TABLET, ENTERIC COATED PARTICLES	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, EXTENDED RELEASE:MG	ORAL	102.8MG ORAL TABLET, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, FILM COATED:MG	ORAL	54.72MG ORAL TABLET, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, MULTILAYER, EXTENDED RELEASE:MG	ORAL	26MG ORAL TABLET, MULTILAYER, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, ORALLY DISINTEGRATING:MG	ORAL	36MG ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE:MG	ORAL	59.5MG ORAL TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, REPEAT ACTION:MG	ORAL	73.93MG ORAL TABLET, REPEAT ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, SUSTAINED ACTION:MG	ORAL	91MG ORAL TABLET, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, SUSTAINED ACTION, COATED:MG	ORAL	29.3MG ORAL TABLET, SUSTAINED ACTION, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:ORAL:TABLET, SUSTAINED ACTION, FILM COATED:MG	ORAL	30MG ORAL TABLET, SUSTAINED ACTION, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:RECTAL:TABLET:MG	RECTAL	32.4MG RECTAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
7SEV7J4R1U	TALC:SUBLINGUAL:TABLET:MG	SUBLINGUAL	32.4MG SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
